time,pm_1,pm_25,pm_10,pm_4
2024-05-27 12:05:07,1.07,2.69,3.89,1.48
2024-05-27 12:05:09,1.1,2.4,3.65,1.52
2024-05-27 12:05:12,1.13,2.65,3.95,1.57
2024-05-27 12:05:14,1.13,2.67,3.98,1.57
2024-05-27 12:05:16,1.16,2.89,3.75,1.62
2024-05-27 12:05:19,1.2,2.67,4.09,1.67
2024-05-27 12:05:21,1.24,2.98,3.97,1.73
2024-05-27 12:05:24,1.27,2.72,4.27,1.78
2024-05-27 12:05:26,1.25,3.05,4.07,1.75
2024-05-27 12:05:28,1.21,2.74,4.2,1.7
2024-05-27 12:05:31,1.18,2.52,3.92,1.66
2024-05-27 12:05:33,1.17,2.93,3.81,1.64
2024-05-27 12:05:36,1.13,2.65,3.97,1.59
2024-05-27 12:05:38,1.1,2.41,3.68,1.54
2024-05-27 12:05:40,1.05,2.55,3.76,1.48
2024-05-27 12:05:43,1.0,2.59,3.69,1.39
2024-05-27 12:05:45,1.0,2.4,3.47,1.36
2024-05-27 12:05:48,1.0,2.23,3.76,1.33
2024-05-27 12:05:50,1.0,2.21,3.73,1.33
2024-05-27 12:05:52,1.0,2.45,3.53,1.37
2024-05-27 12:06:00,1.0,2.6,3.71,1.4
2024-05-27 12:06:02,1.01,2.74,3.88,1.43
2024-05-27 12:06:04,1.02,2.31,3.97,1.44
2024-05-27 12:06:07,1.04,2.42,3.61,1.46
2024-05-27 12:06:09,1.03,2.36,3.53,1.45
2024-05-27 12:06:12,1.01,2.74,3.9,1.43
2024-05-27 12:06:14,1.01,2.72,3.87,1.43
2024-05-27 12:06:16,1.0,2.29,3.85,1.35
2024-05-27 12:06:19,1.0,2.62,3.65,1.32
2024-05-27 12:06:21,1.0,2.44,3.42,1.29
2024-05-27 12:06:24,1.0,2.51,3.51,1.3
2024-05-27 12:06:26,1.0,2.49,3.5,1.3
2024-05-27 12:06:28,1.0,2.49,3.5,1.31
2024-05-27 12:06:31,1.0,2.42,3.42,1.29
2024-05-27 12:06:33,1.0,2.31,3.78,1.27
2024-05-27 12:06:36,1.0,2.47,3.47,1.3
2024-05-27 12:06:38,1.0,2.51,3.53,1.31
2024-05-27 12:06:40,1.0,2.4,3.38,1.29
2024-05-27 12:06:43,1.0,2.39,3.38,1.29
2024-05-27 12:06:45,1.0,2.43,3.42,1.29
2024-05-27 12:06:48,1.1,2.87,3.67,1.57
2024-05-27 12:06:50,1.21,2.71,4.21,1.72
2024-05-27 12:06:52,1.29,2.85,3.98,1.84
2024-05-27 12:06:55,1.3,2.93,4.08,1.86
2024-05-27 12:06:57,1.34,2.74,4.45,1.92
2024-05-27 12:07:00,1.4,3.14,4.44,1.99
2024-05-27 12:07:02,1.39,3.12,4.4,1.98
2024-05-27 12:07:04,1.39,3.06,4.33,1.97
2024-05-27 12:07:07,1.37,2.92,4.16,1.94
2024-05-27 12:07:09,1.44,2.97,4.32,2.04
2024-05-27 12:07:12,1.48,3.29,4.7,2.09
2024-05-27 12:07:14,1.5,2.9,4.33,2.11
2024-05-27 12:07:16,1.51,2.99,4.44,2.12
2024-05-27 12:07:19,1.49,2.89,4.31,2.1
2024-05-27 12:07:21,1.48,3.26,4.65,2.08
2024-05-27 12:07:24,1.46,3.16,4.53,2.06
