time,pm_1,pm_25,pm_10,pm_4
2024-05-24 20:52:03,838,1032,1109,886
2024-05-24 20:52:05,848,1011,1099,896
2024-05-24 20:52:07,876,1036,1155,927
2024-05-24 20:52:10,894,1076,1165,945
2024-05-24 20:52:12,910,1106,1163,963
2024-05-24 20:52:14,931,1121,1202,985
2024-05-24 20:52:17,948,1152,1251,1002
2024-05-24 20:52:19,974,1157,1235,1030
2024-05-24 20:52:22,975,1170,1249,1031
2024-05-24 20:52:24,981,1162,1247,1037
2024-05-24 20:52:26,1002,1180,1289,1059
2024-05-24 20:52:29,1019,1212,1289,1077
2024-05-24 20:52:31,1037,1212,1310,1097
2024-05-24 20:52:34,1046,1228,1336,1106
2024-05-24 20:52:36,1041,1242,1344,1101
2024-05-24 20:52:38,1038,1216,1314,1098
2024-05-24 20:52:41,1032,1219,1310,1091
2024-05-24 20:52:43,1031,1211,1302,1090
2024-05-24 20:52:46,1027,1227,1313,1086
2024-05-24 20:52:48,1028,1191,1329,1088
2024-05-24 20:52:50,1032,1223,1315,1092
2024-05-24 20:52:53,1034,1236,1330,1094
2024-05-24 20:52:55,1036,1203,1299,1096
2024-05-24 20:52:58,1033,1229,1322,1093
2024-05-24 20:53:00,1030,1205,1295,1089
2024-05-24 20:53:03,1037,1206,1303,1096
2024-05-24 20:53:05,1047,1238,1346,1107
2024-05-24 20:53:07,1049,1250,1310,1109
2024-05-24 20:53:10,1044,1212,1317,1104
2024-05-24 20:53:12,1034,1233,1327,1093
2024-05-24 20:53:14,1015,1183,1306,1073
2024-05-24 20:53:17,994,1165,1264,1051
2024-05-24 20:53:19,951,1124,1226,1005
2024-05-24 20:53:22,925,1120,1193,978
2024-05-24 20:53:24,892,1058,1145,943
2024-05-24 20:53:26,873,1061,1127,923
2024-05-24 20:53:29,862,1027,1132,912
2024-05-24 20:53:31,841,1009,1139,889
2024-05-24 20:53:34,831,1029,1098,879
2024-05-24 20:53:36,829,1010,1077,876
2024-05-24 20:53:38,831,1029,1098,879
2024-05-24 20:53:41,838,1035,1113,886
2024-05-24 20:53:43,847,1005,1143,896
2024-05-24 20:53:46,847,1004,1141,896
2024-05-24 20:53:48,834,1004,1127,882
2024-05-24 20:53:50,834,999,1121,881
2024-05-24 20:53:53,814,996,1098,861
2024-05-24 20:53:55,806,978,1070,852
2024-05-24 20:53:58,799,977,1061,845
2024-05-24 20:54:00,784,955,1072,829
