time,pm_1,pm_25,pm_10,pm_4
2024-06-17 15:08:02,1.0,2.4,3.43,1.0
2024-06-17 15:08:05,1.0,2.39,3.42,1.0
2024-06-17 15:08:07,1.0,2.1,3.16,1.01
2024-06-17 15:08:09,1.0,2.17,3.24,1.02
2024-06-17 15:08:12,1.0,2.1,3.16,1.01
2024-06-17 15:08:14,1.0,2.44,3.48,1.0
2024-06-17 15:08:17,1.0,1.94,3.41,1.0
2024-06-17 15:08:19,1.0,2.41,3.37,1.0
2024-06-17 15:08:21,1.0,2.14,3.14,1.0
2024-06-17 15:08:24,1.0,2.19,3.19,1.0
2024-06-17 15:08:26,1.0,2.1,3.1,1.0
2024-06-17 15:08:29,1.0,2.02,3.01,1.0
2024-06-17 15:08:31,1.0,2.26,3.27,1.0
2024-06-17 15:08:33,1.0,2.46,3.07,1.06
2024-06-17 15:08:36,1.03,2.2,3.35,1.09
2024-06-17 15:08:38,1.06,2.45,3.13,1.12
2024-06-17 15:08:41,1.06,2.41,3.59,1.12
2024-06-17 15:08:43,1.05,2.35,3.52,1.11
2024-06-17 15:08:45,1.07,2.52,3.21,1.13
2024-06-17 15:08:48,1.07,2.5,3.19,1.13
2024-06-17 15:08:50,1.01,2.55,3.18,1.07
2024-06-17 15:08:53,1.0,2.24,3.33,1.03
2024-06-17 15:08:55,1.01,2.49,3.11,1.06
2024-06-17 15:08:57,1.02,2.1,3.24,1.08
2024-06-17 15:09:00,1.02,2.1,3.23,1.08
2024-06-17 15:09:02,1.03,2.19,3.33,1.09
2024-06-17 15:09:04,1.05,2.36,3.53,1.11
2024-06-17 15:09:07,1.08,2.61,3.32,1.15
2024-06-17 15:09:09,1.12,2.36,3.6,1.18
2024-06-17 15:09:12,1.11,2.34,3.57,1.18
2024-06-17 15:09:14,1.07,2.5,3.19,1.13
2024-06-17 15:09:16,1.05,2.34,3.51,1.11
2024-06-17 15:09:19,1.04,2.29,3.45,1.1
2024-06-17 15:09:21,1.01,2.52,3.14,1.07
2024-06-17 15:09:24,1.0,2.48,3.09,1.06
2024-06-17 15:09:26,1.0,2.23,3.31,1.03
2024-06-17 15:09:28,1.0,2.49,3.04,1.0
2024-06-17 15:09:31,1.0,2.27,3.29,1.0
2024-06-17 15:09:33,1.0,2.15,3.15,1.0
2024-06-17 15:09:36,1.0,2.17,3.18,1.0
2024-06-17 15:09:38,1.0,2.06,3.05,1.0
2024-06-17 15:09:40,1.0,2.25,3.26,1.0
2024-06-17 15:09:43,1.0,2.35,3.38,1.0
2024-06-17 15:09:45,1.0,2.19,3.27,1.02
2024-06-17 15:09:48,1.0,2.24,3.32,1.03
2024-06-17 15:09:50,1.0,2.08,3.13,1.01
2024-06-17 15:09:52,1.0,2.08,3.14,1.01
2024-06-17 15:09:55,1.0,2.18,3.26,1.02
2024-06-17 15:09:57,1.0,2.19,3.27,1.02
2024-06-17 15:10:00,1.0,2.13,3.2,1.02
2024-06-17 15:10:02,1.0,2.08,3.14,1.01
2024-06-17 15:10:04,1.0,2.4,3.43,1.0
2024-06-17 15:10:07,1.0,2.29,3.31,1.0
2024-06-17 15:10:09,1.0,2.28,3.29,1.0
2024-06-17 15:10:12,1.0,2.18,3.18,1.0
2024-06-17 15:10:14,1.0,2.25,3.27,1.0
2024-06-17 15:10:16,1.0,2.43,3.47,1.0
2024-06-17 15:10:19,1.0,2.16,3.24,1.02
2024-06-17 15:10:21,1.0,2.12,3.18,1.01
2024-06-17 15:10:24,1.0,2.19,3.27,1.02
2024-06-17 15:10:26,1.0,2.03,3.08,1.0
2024-06-17 15:10:28,1.0,2.26,3.27,1.0
2024-06-17 15:10:31,1.0,2.29,3.24,1.0
2024-06-17 15:10:33,1.0,1.89,3.29,1.0
2024-06-17 15:10:36,1.0,2.18,3.04,1.0
2024-06-17 15:10:38,1.0,2.05,2.97,1.0
2024-06-17 15:10:40,1.0,1.95,3.42,1.0
2024-06-17 15:10:43,1.0,2.07,3.05,1.0
2024-06-17 15:10:45,1.0,2.39,3.35,1.0
2024-06-17 15:10:48,1.0,2.31,3.26,1.0
2024-06-17 15:10:50,1.0,1.95,3.42,1.0
2024-06-17 15:10:52,1.0,2.1,3.1,1.0
2024-06-17 15:10:55,1.0,2.19,3.2,1.0
2024-06-17 15:10:57,1.0,1.93,3.4,1.0
2024-06-17 15:11:00,1.0,2.15,3.08,1.0
2024-06-17 15:11:02,1.0,2.32,3.21,1.0
2024-06-17 15:11:04,1.0,2.16,3.02,1.0
2024-06-17 15:11:07,1.0,2.29,3.17,1.0
2024-06-17 15:11:09,1.0,1.88,3.28,1.0
2024-06-17 15:11:12,1.0,2.14,3.07,1.0
2024-06-17 15:11:14,1.0,2.07,3.06,1.0
2024-06-17 15:11:16,1.0,2.18,3.25,1.02
2024-06-17 15:11:19,1.06,2.41,3.59,1.12
2024-06-17 15:11:24,1.06,2.44,3.62,1.12
2024-06-17 15:11:26,1.09,2.16,3.37,1.15
2024-06-17 15:11:28,1.1,2.26,3.49,1.17
2024-06-17 15:11:31,1.06,2.45,3.14,1.13
2024-06-17 15:11:33,1.06,2.4,3.58,1.12
2024-06-17 15:11:36,1.08,2.58,3.28,1.14
2024-06-17 15:11:38,1.09,2.64,3.35,1.15
2024-06-17 15:11:40,1.11,2.29,3.52,1.17
2024-06-17 15:11:43,1.09,2.63,3.34,1.15
2024-06-17 15:11:45,1.07,2.49,3.18,1.13
2024-06-17 15:11:48,1.01,2.53,3.16,1.07
2024-06-17 15:11:50,1.0,2.06,3.12,1.01
2024-06-17 15:11:52,1.0,2.13,3.13,1.0
2024-06-17 15:11:55,1.0,2.23,3.17,1.0
2024-06-17 15:11:57,1.0,2.16,3.09,1.0
2024-06-17 15:12:00,1.0,1.99,2.9,1.0
2024-06-17 15:12:02,1.0,2.11,3.03,1.0
2024-06-17 15:12:04,1.0,1.95,3.35,1.0
2024-06-17 15:12:07,1.0,2.19,3.06,1.0
