time,pm_1,pm_25,pm_10,pm_4
2024-05-27 13:55:32,1.0,2.15,3.27,1.03
2024-05-27 13:55:34,1.0,2.27,3.4,1.05
2024-05-27 13:55:37,1.0,2.09,3.2,1.03
2024-05-27 13:55:39,1.0,2.1,3.21,1.03
2024-05-27 13:55:41,1.0,2.31,3.46,1.06
2024-05-27 13:55:44,1.0,2.18,3.38,1.11
2024-05-27 13:55:46,1.0,2.35,3.58,1.14
2024-05-27 13:55:49,1.05,2.24,3.53,1.2
2024-05-27 13:55:51,1.06,2.37,3.69,1.22
2024-05-27 13:55:53,1.05,2.29,3.59,1.21
2024-05-27 13:55:56,1.05,2.25,3.55,1.2
2024-05-27 13:55:58,1.06,2.38,3.7,1.22
2024-05-27 13:56:01,1.06,2.34,3.66,1.22
2024-05-27 13:56:03,1.05,2.28,3.59,1.21
2024-05-27 13:56:05,1.04,2.2,3.5,1.2
2024-05-27 13:56:08,1.03,2.57,3.34,1.18
2024-05-27 13:56:10,1.0,2.37,3.61,1.15
2024-05-27 13:56:13,1.0,2.53,3.22,1.1
2024-05-27 13:56:15,1.0,2.41,3.58,1.08
2024-05-27 13:56:17,1.0,2.26,3.48,1.13
2024-05-27 13:56:20,1.03,2.58,3.35,1.18
2024-05-27 13:56:22,1.07,2.45,3.28,1.23
2024-05-27 13:56:25,1.13,2.36,3.75,1.29
2024-05-27 13:56:27,1.12,2.3,3.69,1.28
2024-05-27 13:56:29,1.1,2.63,3.49,1.26
2024-05-27 13:56:34,1.07,2.38,3.7,1.22
2024-05-27 13:56:37,1.04,2.21,3.5,1.19
2024-05-27 13:56:39,1.06,2.31,3.62,1.21
2024-05-27 13:56:41,1.06,2.37,3.69,1.22
2024-05-27 13:56:44,1.04,2.19,3.48,1.19
2024-05-27 13:56:46,1.01,2.46,3.2,1.15
2024-05-27 13:56:49,1.0,2.33,3.56,1.13
2024-05-27 13:56:51,1.0,2.24,3.45,1.12
2024-05-27 13:56:54,1.0,2.11,3.3,1.1
