time,pm_1,pm_25,pm_10,pm_4
2024-06-28 16:55:53,3.31,4.73,5.89,3.5
2024-06-28 16:55:55,3.31,4.7,5.86,3.5
2024-06-28 16:55:58,3.35,4.55,5.76,3.54
2024-06-28 16:56:00,3.41,5.0,5.78,3.6
2024-06-28 16:56:02,3.41,5.01,5.78,3.6
2024-06-28 16:56:05,3.49,5.15,6.01,3.69
2024-06-28 16:56:07,3.56,5.2,6.14,3.76
2024-06-28 16:56:10,3.64,4.86,5.89,3.85
2024-06-28 16:56:12,3.76,5.29,6.45,3.98
2024-06-28 16:56:14,3.98,5.53,6.44,4.21
2024-06-28 16:56:17,4.11,5.54,6.59,4.34
2024-06-28 16:56:19,4.14,5.82,6.41,4.38
2024-06-28 16:56:22,4.12,5.62,6.68,4.35
2024-06-28 16:56:24,4.04,5.52,6.5,4.28
2024-06-28 16:56:26,3.95,5.27,6.64,4.17
2024-06-28 16:56:29,3.84,5.4,6.15,4.06
2024-06-28 16:56:31,3.75,5.2,6.35,3.96
2024-06-28 16:56:34,3.66,5.02,6.08,3.87
2024-06-28 16:56:36,3.56,5.23,6.17,3.77
2024-06-28 16:56:38,3.49,5.16,6.02,3.69
2024-06-28 16:56:41,3.53,4.98,5.89,3.73
2024-06-28 16:56:43,3.63,5.28,6.31,3.84
2024-06-28 16:56:46,3.74,5.11,6.25,3.95
2024-06-28 16:56:48,3.83,5.37,6.11,4.05
2024-06-28 16:56:50,3.92,5.57,6.42,4.15
2024-06-28 16:56:53,3.99,5.63,6.55,4.22
2024-06-28 16:56:55,4.09,5.4,6.42,4.33
2024-06-28 16:56:58,4.21,5.85,6.51,4.45
2024-06-28 16:57:00,4.32,5.74,7.03,4.57
2024-06-28 16:57:02,4.46,5.83,6.77,4.72
2024-06-28 16:57:05,4.84,6.34,7.2,5.12
2024-06-28 16:57:07,5.07,6.68,7.8,5.37
2024-06-28 16:57:10,5.29,6.92,7.78,5.6
2024-06-28 16:57:12,5.23,6.9,7.68,5.53
2024-06-28 16:57:14,5.11,6.5,7.66,5.41
2024-06-28 16:57:17,4.79,6.45,7.25,5.07
2024-06-28 16:57:19,4.55,6.05,7.08,4.81
2024-06-28 16:57:22,4.23,5.52,6.7,4.48
2024-06-28 16:57:24,4.02,5.36,6.32,4.25
2024-06-28 16:57:26,3.81,5.22,6.44,4.03
2024-06-28 16:57:29,3.6,5.06,6.05,3.81
2024-06-28 16:57:31,3.49,5.13,5.99,3.69
2024-06-28 16:57:34,3.35,4.58,5.8,3.55
2024-06-28 16:57:36,3.29,4.59,5.74,3.48
2024-06-28 16:57:38,3.21,4.46,5.52,3.4
2024-06-28 16:57:41,3.1,4.59,5.52,3.28
2024-06-28 16:57:43,3.03,4.53,5.39,3.21
2024-06-28 16:57:46,2.88,4.35,5.55,3.05
2024-06-28 16:57:48,2.75,4.33,5.38,2.91
2024-06-28 16:57:50,2.56,3.77,5.1,2.7
