,Air measurement,Tree number_x,Air-tree ID,Distance to tree,objectid,lat,lon,Tree within d (default: 20m),borough,gla_tree_group,tree_name,taxon_name,age,age_group,spread_m,height_m,diameter_at_breast_height_cm,gdb_geomattr_data,load_date,updated
937,719,377,719_377,3.7855806007681774,279033,51.46233159303669,-0.0127498060464531,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
945,719,378,719_378,3.9844999813765614,279034,51.46226839721206,-0.0127381011843378,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),,,,,20201127,20210218
924,719,44,719_44,5.4484780301900395,57989,51.462341494858194,-0.0128068998456042,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),9.2,13.4,33.0,,20201127,20210218
929,720,376,720_376,7.325771921169856,279032,51.46239469945437,-0.0127614066004315,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
946,720,378,720_378,6.833106871641591,279034,51.46226839721206,-0.0127381011843378,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),,,,,20201127,20210218
925,720,44,720_44,4.408394007674519,57989,51.462341494858194,-0.0128068998456042,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),9.2,13.4,33.0,,20201127,20210218
938,720,377,720_377,0.33217192490574754,279033,51.46233159303669,-0.0127498060464531,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
926,721,44,721_44,5.976651537206405,57989,51.462341494858194,-0.0128068998456042,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),9.2,13.4,33.0,,20201127,20210218
939,721,377,721_377,4.653262099062335,279033,51.46233159303669,-0.0127498060464531,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
915,721,41,721_41,7.444188793125625,57983,51.46243109554051,-0.0127886012195838,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),12.5,15.3,42.5,,20201127,20210218
930,721,376,721_376,3.002126894285737,279032,51.46239469945437,-0.0127614066004315,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
931,722,376,722_376,2.228239369200855,279032,51.46239469945437,-0.0127614066004315,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
927,722,44,722_44,8.47850532579116,57989,51.462341494858194,-0.0128068998456042,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),9.2,13.4,33.0,,20201127,20210218
916,722,41,722_41,5.196895495760803,57983,51.46243109554051,-0.0127886012195838,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),12.5,15.3,42.5,,20201127,20210218
940,722,377,722_377,7.8589062180792135,279033,51.46233159303669,-0.0127498060464531,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
932,723,376,723_376,5.203875581079346,279032,51.46239469945437,-0.0127614066004315,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
917,723,41,723_41,5.175154508339571,57983,51.46243109554051,-0.0127886012195838,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),12.5,15.3,42.5,,20201127,20210218
933,724,376,724_376,6.884929578682729,279032,51.46239469945437,-0.0127614066004315,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
918,724,41,724_41,5.3153609133761,57983,51.46243109554051,-0.0127886012195838,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),12.5,15.3,42.5,,20201127,20210218
934,725,376,725_376,9.510019513771011,279032,51.46239469945437,-0.0127614066004315,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
919,725,41,725_41,6.578479123807664,57983,51.46243109554051,-0.0127886012195838,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),12.5,15.3,42.5,,20201127,20210218
968,726,39,726_39,7.655197761214901,57981,51.46257419884222,-0.0127392038702904,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Young,Young(0-15),3.8,5.8,11.0,,20201127,20210218
920,726,41,726_41,8.859158856777734,57983,51.46243109554051,-0.0127886012195838,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),12.5,15.3,42.5,,20201127,20210218
969,727,39,727_39,4.47902502499883,57981,51.46257419884222,-0.0127392038702904,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Young,Young(0-15),3.8,5.8,11.0,,20201127,20210218
970,728,39,728_39,0.8967586956460749,57981,51.46257419884222,-0.0127392038702904,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Young,Young(0-15),3.8,5.8,11.0,,20201127,20210218
960,728,38,728_38,7.420511107861102,57980,51.46263659745465,-0.0127077028155315,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),9.8,9.7,34.5,,20201127,20210218
961,729,38,729_38,4.815969594117028,57980,51.46263659745465,-0.0127077028155315,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),9.8,9.7,34.5,,20201127,20210218
971,729,39,729_39,2.6171069327657897,57981,51.46257419884222,-0.0127392038702904,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Young,Young(0-15),3.8,5.8,11.0,,20201127,20210218
972,730,39,730_39,5.149411746845106,57981,51.46257419884222,-0.0127392038702904,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Young,Young(0-15),3.8,5.8,11.0,,20201127,20210218
962,730,38,730_38,2.2237946781028444,57980,51.46263659745465,-0.0127077028155315,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),9.8,9.7,34.5,,20201127,20210218
975,730,375,730_375,8.053438368271532,279031,51.46268079429869,-0.0126626044510961,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
973,731,39,731_39,7.733417839566626,57981,51.46257419884222,-0.0127392038702904,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Young,Young(0-15),3.8,5.8,11.0,,20201127,20210218
963,731,38,731_38,0.5648729051574763,57980,51.46263659745465,-0.0127077028155315,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),9.8,9.7,34.5,,20201127,20210218
976,731,375,731_375,5.5100972280940645,279031,51.46268079429869,-0.0126626044510961,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
981,731,37,731_37,7.80203086687481,57979,51.46270799636851,-0.012675806879868,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),11.2,9.7,30.5,,20201127,20210218
977,732,375,732_375,3.3963530699991913,279031,51.46268079429869,-0.0126626044510961,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
982,732,37,732_37,5.686145295329836,57979,51.46270799636851,-0.012675806879868,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),11.2,9.7,30.5,,20201127,20210218
964,732,38,732_38,2.5685317139863533,57980,51.46263659745465,-0.0127077028155315,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),9.8,9.7,34.5,,20201127,20210218
974,732,39,732_39,9.849905835103142,57981,51.46257419884222,-0.0127392038702904,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Young,Young(0-15),3.8,5.8,11.0,,20201127,20210218
978,733,375,733_375,1.6904188628330377,279031,51.46268079429869,-0.0126626044510961,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
983,733,37,733_37,2.375256097973098,57979,51.46270799636851,-0.012675806879868,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),11.2,9.7,30.5,,20201127,20210218
987,733,36,733_36,9.65499026711032,57978,51.46277039498101,-0.012644305825243,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),13.1,9.9,32.0,,20201127,20210218
965,733,38,733_38,5.875152731816577,57980,51.46263659745465,-0.0127077028155315,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),9.8,9.7,34.5,,20201127,20210218
993,733,374,733_374,7.236582753771506,279030,51.462743192911184,-0.0126311033963038,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
979,734,375,734_375,4.013269768029765,279031,51.46268079429869,-0.0126626044510961,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
984,734,37,734_37,0.9369891684335822,57979,51.46270799636851,-0.012675806879868,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),11.2,9.7,30.5,,20201127,20210218
988,734,36,734_36,6.350515582731119,57978,51.46277039498101,-0.012644305825243,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),13.1,9.9,32.0,,20201127,20210218
966,734,38,734_38,9.184987509115766,57980,51.46263659745465,-0.0127077028155315,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),9.8,9.7,34.5,,20201127,20210218
994,734,374,734_374,4.182230214108459,279030,51.462743192911184,-0.0126311033963038,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
184,734,215,734_215,9.653109549897959,265188,51.46274609863768,-0.0128038004040203,True,Lewisham,Maple,Maple,Acer,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
985,735,37,735_37,4.31305496219881,57979,51.46270799636851,-0.012675806879868,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),11.2,9.7,30.5,,20201127,20210218
185,735,215,735_215,9.510147140886778,265188,51.46274609863768,-0.0128038004040203,True,Lewisham,Maple,Maple,Acer,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
989,735,36,735_36,3.0965521097740814,57978,51.46277039498101,-0.012644305825243,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),13.1,9.9,32.0,,20201127,20210218
980,735,375,735_375,7.299886880984725,279031,51.46268079429869,-0.0126626044510961,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
995,735,374,735_374,2.4916166473855617,279030,51.462743192911184,-0.0126311033963038,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
996,736,374,736_374,4.646119842278607,279030,51.462743192911184,-0.0126311033963038,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
990,736,36,736_36,1.9164205988879552,57978,51.46277039498101,-0.012644305825243,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),13.1,9.9,32.0,,20201127,20210218
1003,736,410,736_410,8.156179331143028,641294,51.46285809576517,-0.0126353055238068,True,TFL,Maple,Silver Maple,Acer saccharinum,,Unknown,,,,,20180214,20210218
986,736,37,736_37,9.146046925786239,57979,51.46270799636851,-0.012675806879868,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),11.2,9.7,30.5,,20201127,20210218
998,736,78,736_78,6.674215605619548,77810,51.46284160017968,-0.0125981047749219,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Young,Young(0-15),3.7,4.7,8.0,,20201127,20210218
991,737,36,737_36,4.539439620457254,57978,51.46277039498101,-0.012644305825243,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),13.1,9.9,32.0,,20201127,20210218
1004,737,410,737_410,5.644423074858292,641294,51.46285809576517,-0.0126353055238068,True,TFL,Maple,Silver Maple,Acer saccharinum,,Unknown,,,,,20180214,20210218
182,737,216,737_216,9.939756098796963,265189,51.4628352969886,-0.012756705284121,True,Lewisham,Maple,Maple,Acer,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
999,737,78,737_78,4.010333101094021,77810,51.46284160017968,-0.0125981047749219,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Young,Young(0-15),3.7,4.7,8.0,,20201127,20210218
997,737,374,737_374,7.285841321562273,279030,51.462743192911184,-0.0126311033963038,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
992,738,36,738_36,8.320915443326799,57978,51.46277039498101,-0.012644305825243,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Mature,Mature(31-80),13.1,9.9,32.0,,20201127,20210218
1000,738,78,738_78,0.44638695171001863,77810,51.46284160017968,-0.0125981047749219,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Young,Young(0-15),3.7,4.7,8.0,,20201127,20210218
1005,738,410,738_410,3.5924720766907674,641294,51.46285809576517,-0.0126353055238068,True,TFL,Maple,Silver Maple,Acer saccharinum,,Unknown,,,,,20180214,20210218
1006,739,410,739_410,4.769331336943317,641294,51.46285809576517,-0.0126353055238068,True,TFL,Maple,Silver Maple,Acer saccharinum,,Unknown,,,,,20180214,20210218
1008,739,35,739_35,8.031588163693721,57976,51.4629396945239,-0.0125505998730559,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),11.6,10.2,30.0,,20201127,20210218
1001,739,78,739_78,3.6207854820291283,77810,51.46284160017968,-0.0125981047749219,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Young,Young(0-15),3.7,4.7,8.0,,20201127,20210218
1013,739,314,739_314,7.256945964175834,274638,51.46293049305694,-0.0125366002320608,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1009,740,35,740_35,5.263402360584628,57976,51.4629396945239,-0.0125505998730559,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),11.6,10.2,30.0,,20201127,20210218
1002,740,78,740_78,6.3381153152009535,77810,51.46284160017968,-0.0125981047749219,True,Lewisham,Maple,Silver Maple,Acer saccharinum,1  Young,Young(0-15),3.7,4.7,8.0,,20201127,20210218
1007,740,410,740_410,6.62404700462754,641294,51.46285809576517,-0.0126353055238068,True,TFL,Maple,Silver Maple,Acer saccharinum,,Unknown,,,,,20180214,20210218
1014,740,314,740_314,4.459451801991717,274638,51.46293049305694,-0.0125366002320608,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1015,741,314,741_314,1.3325732762317652,274638,51.46293049305694,-0.0125366002320608,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1018,741,34,741_34,9.595731306449146,57975,51.46301109343767,-0.0125187039374258,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),11.4,9.9,34.0,,20201127,20210218
1022,741,313,741_313,6.640799618514254,274637,51.46298389881848,-0.0125055015086205,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1010,741,35,741_35,2.7076855688793326,57976,51.4629396945239,-0.0125505998730559,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),11.6,10.2,30.0,,20201127,20210218
1011,742,35,742_35,5.157654064990624,57976,51.4629396945239,-0.0125505998730559,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),11.6,10.2,30.0,,20201127,20210218
1023,742,313,742_313,3.400408452571289,274637,51.46298389881848,-0.0125055015086205,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1019,742,34,742_34,6.526200833946645,57975,51.46301109343767,-0.0125187039374258,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),11.4,9.9,34.0,,20201127,20210218
1016,742,314,742_314,4.827678560698175,274638,51.46293049305694,-0.0125366002320608,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1024,743,313,743_313,5.332146210211034,274637,51.46298389881848,-0.0125055015086205,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1012,743,35,743_35,9.259307990504677,57976,51.4629396945239,-0.0125505998730559,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),11.6,10.2,30.0,,20201127,20210218
1020,743,34,743_34,7.340381763847639,57975,51.46301109343767,-0.0125187039374258,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),11.4,9.9,34.0,,20201127,20210218
1017,743,314,743_314,8.920387386847441,274638,51.46293049305694,-0.0125366002320608,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1025,744,313,744_313,8.901141703806593,274637,51.46298389881848,-0.0125055015086205,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1021,744,34,744_34,9.954929723404463,57975,51.46301109343767,-0.0125187039374258,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),11.4,9.9,34.0,,20201127,20210218
1026,750,49,750_49,8.693959119064,65415,51.46318569779407,-0.0122088044881815,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Young,Young(0-15),1.5,5.0,20.0,,20201127,20210218
1031,751,50,751_50,7.938072589991388,65425,51.46321969479323,-0.0120921060442781,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Young,Young(0-15),1.5,5.0,20.0,,20201127,20210218
1027,751,49,751_49,6.9492483701347005,65415,51.46318569779407,-0.0122088044881815,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Young,Young(0-15),1.5,5.0,20.0,,20201127,20210218
1032,752,50,752_50,4.9173142426809875,65425,51.46321969479323,-0.0120921060442781,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Young,Young(0-15),1.5,5.0,20.0,,20201127,20210218
1028,752,49,752_49,6.313755611500854,65415,51.46318569779407,-0.0122088044881815,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Young,Young(0-15),1.5,5.0,20.0,,20201127,20210218
1037,752,47,752_47,8.470381878237312,65407,51.46323939412837,-0.0121921002864402,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Young,Young(0-15),1.5,5.0,20.0,,20201127,20210218
1029,753,49,753_49,6.542486007126966,65415,51.46318569779407,-0.0122088044881815,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Young,Young(0-15),1.5,5.0,20.0,,20201127,20210218
1047,753,311,753_311,9.32031462146018,274635,51.463231399655385,-0.0122500061987763,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
1043,753,46,753_46,7.542507798414524,65405,51.46326410025369,-0.0120614022016422,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Young,Young(0-15),1.5,5.0,20.0,,20201127,20210218
1033,753,50,753_50,2.4317225890434533,65425,51.46321969479323,-0.0120921060442781,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Young,Young(0-15),1.5,5.0,20.0,,20201127,20210218
1038,753,47,753_47,6.064173984269173,65407,51.46323939412837,-0.0121921002864402,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Young,Young(0-15),1.5,5.0,20.0,,20201127,20210218
1034,754,50,754_50,2.8817576409261783,65425,51.46321969479323,-0.0120921060442781,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Young,Young(0-15),1.5,5.0,20.0,,20201127,20210218
1051,754,257,754_257,9.546205090243095,272771,51.4632903933526,-0.0120171010493296,True,Lewisham,Whitebeam,Whitebeam,Sorbus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1039,754,47,754_47,4.7390930904377875,65407,51.46323939412837,-0.0121921002864402,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Young,Young(0-15),1.5,5.0,20.0,,20201127,20210218
1044,754,46,754_46,5.326550792495244,65405,51.46326410025369,-0.0120614022016422,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Young,Young(0-15),1.5,5.0,20.0,,20201127,20210218
1048,754,311,754_311,8.759966383320938,274635,51.463231399655385,-0.0122500061987763,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
1030,754,49,754_49,8.14878501902436,65415,51.46318569779407,-0.0122088044881815,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Young,Young(0-15),1.5,5.0,20.0,,20201127,20210218
1045,755,46,755_46,4.529107918081665,65405,51.46326410025369,-0.0120614022016422,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Young,Young(0-15),1.5,5.0,20.0,,20201127,20210218
1049,755,311,755_311,9.341505204685449,274635,51.463231399655385,-0.0122500061987763,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
1040,755,47,755_47,5.366727182122021,65407,51.46323939412837,-0.0121921002864402,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Young,Young(0-15),1.5,5.0,20.0,,20201127,20210218
1052,755,257,755_257,8.102950478903137,272771,51.4632903933526,-0.0120171010493296,True,Lewisham,Whitebeam,Whitebeam,Sorbus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1054,755,310,755_310,8.687584212947522,274634,51.463285297155366,-0.0122477039693822,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1035,755,50,755_50,5.599440710481129,65425,51.46321969479323,-0.0120921060442781,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Young,Young(0-15),1.5,5.0,20.0,,20201127,20210218
1046,756,46,756_46,7.368154767360144,65405,51.46326410025369,-0.0120614022016422,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Young,Young(0-15),1.5,5.0,20.0,,20201127,20210218
1036,756,50,756_50,9.47226417914019,65425,51.46321969479323,-0.0120921060442781,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Young,Young(0-15),1.5,5.0,20.0,,20201127,20210218
1041,756,47,756_47,6.713424072610793,65407,51.46323939412837,-0.0121921002864402,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Young,Young(0-15),1.5,5.0,20.0,,20201127,20210218
1050,756,311,756_311,9.673665274072658,274635,51.463231399655385,-0.0122500061987763,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
1055,756,310,756_310,6.506992981985601,274634,51.463285297155366,-0.0122477039693822,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1059,756,309,756_309,6.54841111820206,274633,51.46332999318848,-0.0122313052415042,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1053,756,257,756_257,9.59395029226101,272771,51.4632903933526,-0.0120171010493296,True,Lewisham,Whitebeam,Whitebeam,Sorbus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1056,757,310,757_310,6.27350723955348,274634,51.463285297155366,-0.0122477039693822,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1042,757,47,757_47,9.56490721009556,65407,51.46323939412837,-0.0121921002864402,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Young,Young(0-15),1.5,5.0,20.0,,20201127,20210218
1060,757,309,757_309,3.3408272442358387,274633,51.46332999318848,-0.0122313052415042,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1057,758,310,758_310,7.494674925021612,274634,51.463285297155366,-0.0122477039693822,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1061,758,309,758_309,3.290067093361877,274633,51.46332999318848,-0.0122313052415042,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1058,759,310,759_310,8.913569170453565,274634,51.463285297155366,-0.0122477039693822,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1062,759,309,759_309,4.117797923164948,274633,51.46332999318848,-0.0122313052415042,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1063,760,309,760_309,5.436568891773387,274633,51.46332999318848,-0.0122313052415042,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1066,760,308,760_308,8.485572806455147,274632,51.46344679594034,-0.0122262015937747,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1064,761,309,761_309,6.0194865083860245,274633,51.46332999318848,-0.0122313052415042,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1067,761,308,761_308,8.210286171804816,274632,51.46344679594034,-0.0122262015937747,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1068,762,308,762_308,7.65673924006239,274632,51.46344679594034,-0.0122262015937747,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1065,762,309,762_309,6.293971394980464,274633,51.46332999318848,-0.0122313052415042,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
107,763,413,763_413,6.977568459761607,641297,51.4635133966804,-0.0122469067573262,True,TFL,Lime,Lime,Tilia platyphyllos x cordata = T. x europaea,,Unknown,,,,,20180214,20210218
1069,763,308,763_308,7.92437729389501,274632,51.46344679594034,-0.0122262015937747,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
134,763,387,763_387,4.345552358087755,279044,51.46345849335192,-0.0123841017484402,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
1075,763,307,763_307,9.98312550223303,274631,51.46350919455285,-0.0121947005390159,True,Lewisham,Lime,Linden,Tilia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
123,764,392,764_392,3.9937669564950857,279049,51.463550493121126,-0.0125097036361235,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
66,764,141,764_141,5.436992291555698,255705,51.46362139284617,-0.0124490037559999,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
