,time,pm_1,pm_25,pm_10,pm_4,temperature,humidity,pressure,temperature2,latitude,longitude,elevation
115,2024-05-27 11:57:04,65536.0,150077.44,53086.72,65536.0,16.0,43.0,37672716.8,87.1,51.46468718904362,-0.016023205096379,10.531450488604605
116,2024-05-27 11:57:07,65536.0,152043.52,55708.16,65536.0,16.0,43.0,38092147.199999996,80.69999999999999,51.464689321522556,-0.0160027499494305,10.82728183735162
117,2024-05-27 11:57:09,65536.0,155975.68,60295.68,65536.0,16.0,43.0,38511577.599999994,74.3,51.46469145400148,-0.015982294802482,11.123113186098635
118,2024-05-27 11:57:12,65536.0,154009.6,58329.6,65536.0,16.0,43.0,38931008.0,67.9,51.46469634848097,-0.015982680619935498,11.086299022193998
119,2024-05-27 11:57:14,65536.0,152043.52,55708.16,65536.0,16.0,43.0,39350438.4,61.5,51.46470124296045,-0.015983066437389,11.049484858289361
120,2024-05-27 11:57:16,65536.0,127795.2,32770.56,66191.36,16.0,43.0,37672716.8,61.5,51.464702954787704,-0.015978685741177,11.035211252048612
121,2024-05-27 11:57:19,65536.0,152043.52,60951.04,69468.16,16.0,43.0,37672716.8,35.9,51.464701195080664,-0.015977525456648,11.06863268604502
122,2024-05-27 11:57:21,65536.0,140247.04,53086.72,72744.96,15.5,44.0,37672716.8,23.1,51.464699435373625,-0.015976365172119,11.10205412004143
123,2024-05-27 11:57:24,65536.0,146145.28,59640.32,74055.68,15.0,45.0,37672716.8,10.3,51.4646995828825,-0.015976960113812333,11.006056350345412
124,2024-05-27 11:57:26,65536.0,144834.56,58984.96,74055.68,16.0,43.0,37672716.8,35.9,51.464699730391374,-0.015977555055505667,10.910058580649396
125,2024-05-27 11:57:28,65536.0,142868.48,56363.52,73400.32,15.5,44.0,38511577.599999994,23.1,51.46469987790025,-0.015978149997199,10.814060810953379
126,2024-05-27 11:57:31,65536.0,155975.68,72092.16,75366.4,15.0,45.0,39350438.4,10.3,51.464696147644275,-0.015996385135371,10.726860783994198
